Date,Open,High,Low,Close,Adj Close,Volume
2018-07-24,202.500000,216.800003,202.500000,212.649994,193.974930,11675077
2018-07-25,214.250000,216.800003,206.600006,208.449997,190.143784,7567233
2018-07-26,214.000000,225.750000,214.000000,223.500000,203.872086,18529989
2018-07-27,223.250000,227.500000,222.649994,225.100006,205.331589,4962191
2018-07-30,225.500000,228.449997,222.949997,227.000000,207.064697,2775674
2018-07-31,226.000000,231.699997,224.149994,230.699997,210.439758,2919886
2018-08-01,229.500000,235.500000,228.850006,234.000000,213.449966,6542652
2018-08-02,233.000000,233.600006,228.050003,228.800003,208.706650,1820808
2018-08-03,229.000000,230.550003,224.850006,226.100006,206.243759,1908865
2018-08-06,226.699997,229.949997,222.350006,228.500000,208.432983,1628672
2018-08-07,230.000000,233.050003,228.050003,230.100006,209.892471,4307331
2018-08-08,229.699997,233.250000,226.699997,230.949997,210.667801,2470588
2018-08-09,231.899994,233.149994,229.899994,232.399994,211.990479,1211459
2018-08-10,233.050003,233.199997,224.000000,227.699997,207.703232,1723589
2018-08-13,225.000000,225.000000,220.199997,220.899994,201.500412,1728996
2018-08-14,222.000000,227.500000,221.500000,226.350006,206.471802,1810299
2018-08-16,225.000000,226.100006,222.500000,224.500000,204.784256,1030961
2018-08-17,226.250000,229.649994,225.100006,228.649994,208.569794,1721617
2018-08-20,229.300003,233.000000,227.500000,229.750000,209.573196,1591893
2018-08-21,231.000000,241.399994,230.399994,239.350006,218.330139,6380758
2018-08-23,240.000000,241.949997,235.100006,237.250000,216.414536,2837007
2018-08-24,236.500000,241.250000,235.100006,236.699997,215.912857,1731653
2018-08-27,237.000000,242.550003,235.100006,241.699997,220.473755,2145678
2018-08-28,243.000000,243.449997,233.649994,236.399994,215.639206,2900755
2018-08-29,237.300003,238.649994,232.199997,233.149994,212.674622,1711404
2018-08-30,233.350006,240.449997,232.050003,237.899994,217.007462,5025712
2018-08-31,238.000000,243.399994,236.600006,241.350006,220.154495,2735230
2018-09-03,242.949997,245.399994,238.350006,240.000000,218.923035,2393818
2018-09-04,230.000000,239.899994,225.899994,227.949997,207.931259,3810744
2018-09-05,227.399994,229.250000,218.850006,223.199997,203.598419,3947663
2018-09-06,227.050003,233.050003,222.750000,226.600006,206.699860,4887812
2018-09-07,228.199997,229.199997,222.750000,227.500000,207.520813,2406640
2018-09-10,226.899994,228.000000,219.000000,219.699997,200.405792,2611742
2018-09-11,220.550003,223.449997,218.600006,220.199997,200.861893,3757737
2018-09-12,221.000000,227.550003,218.850006,226.600006,206.699860,2404591
2018-09-14,228.100006,232.600006,227.050003,229.800003,209.618820,2588077
2018-09-17,228.500000,231.800003,225.050003,225.899994,206.061295,1802238
2018-09-18,226.000000,227.850006,223.100006,224.399994,204.693039,1344871
2018-09-19,225.000000,226.399994,222.000000,225.000000,205.240341,2120702
2018-09-21,226.050003,227.149994,208.199997,225.449997,205.650833,3464829
2018-09-24,223.649994,228.000000,216.949997,218.649994,199.448013,1734859
2018-09-25,218.000000,227.399994,215.899994,225.649994,205.833252,1801355
2018-09-26,227.649994,229.199997,223.449997,226.100006,206.243759,2420982
2018-09-27,226.199997,234.800003,225.000000,227.250000,207.292755,8039387
2018-09-28,226.600006,230.949997,221.199997,223.550003,203.917694,4202032
2018-10-01,223.000000,226.899994,216.850006,222.699997,203.142334,2070915
2018-10-03,221.500000,222.199997,211.000000,213.300003,194.567856,4433444
2018-10-04,210.750000,216.449997,207.250000,213.699997,194.932724,4756385
2018-10-05,213.000000,214.250000,207.000000,208.449997,190.143784,3007099
2018-10-08,206.449997,210.649994,202.399994,208.100006,189.824539,2483769
2018-10-09,210.000000,211.949997,202.449997,204.699997,186.723099,1790998
2018-10-10,204.100006,210.600006,203.149994,209.899994,191.466431,2655944
2018-10-11,204.000000,208.800003,200.350006,207.850006,189.596481,3596264
2018-10-12,210.000000,220.800003,208.899994,219.600006,200.314590,5695694
2018-10-15,218.800003,218.899994,209.600006,217.000000,197.942917,5976849
2018-10-16,218.000000,223.800003,217.000000,221.500000,202.047729,3761860
2018-10-17,223.500000,227.850006,217.399994,219.300003,200.040955,5346216
2018-10-19,214.899994,215.000000,207.850006,209.199997,190.827911,5427052
2018-10-22,212.050003,213.449997,204.699997,206.000000,187.908936,3803442
2018-10-23,202.800003,206.000000,196.800003,200.600006,182.983200,8424281
2018-10-24,202.000000,204.449997,192.949997,196.399994,179.152023,14849782
2018-10-25,194.000000,197.449997,191.800003,192.550003,175.640137,7180208
2018-10-26,193.649994,193.649994,188.500000,190.449997,173.724548,16413375
2018-10-29,192.000000,194.350006,189.050003,193.100006,176.141846,16772923
2018-10-30,193.100006,197.100006,192.050003,192.449997,175.548889,3981871
2018-10-31,193.000000,198.699997,188.350006,197.149994,179.836166,8628188
2018-11-01,197.600006,201.000000,197.199997,199.949997,182.390259,3416848
2018-11-02,202.000000,208.000000,201.399994,204.050003,186.130188,4174804
2018-11-05,203.899994,206.100006,202.399994,205.449997,187.407242,2629132
2018-11-06,206.000000,206.949997,203.250000,204.199997,186.267029,1757806
2018-11-07,205.600006,206.350006,204.550003,205.600006,187.544067,172463
2018-11-09,207.350006,207.449997,204.750000,205.300003,187.270416,1849981
2018-11-12,205.899994,208.399994,201.800003,203.350006,185.491669,3828786
2018-11-13,202.949997,206.399994,201.399994,205.850006,187.772125,2024625
2018-11-14,207.000000,214.350006,206.550003,211.199997,192.652267,5341589
2018-11-15,211.399994,219.000000,208.199997,217.850006,198.718262,3028344
2018-11-16,217.899994,219.000000,215.000000,217.250000,198.170975,1845708
2018-11-19,218.000000,221.649994,214.949997,220.399994,201.044312,3289421
2018-11-20,219.250000,219.250000,214.050003,215.000000,196.118561,1207441
2018-11-21,216.000000,218.199997,214.050003,217.600006,198.490234,1599264
2018-11-22,218.800003,218.800003,213.800003,214.649994,195.799286,1093305
2018-11-26,214.199997,217.000000,211.649994,216.449997,197.441208,2129029
2018-11-27,215.949997,218.149994,214.300003,215.850006,196.893906,1843182
2018-11-28,216.500000,217.500000,213.649994,214.550003,195.708084,1252402
2018-11-29,217.600006,220.000000,214.899994,216.800003,197.760483,2647720
2018-11-30,217.600006,220.899994,215.699997,217.449997,198.353394,4396332
2018-12-03,218.600006,222.800003,217.600006,220.000000,200.679474,2823065
2018-12-04,220.000000,223.600006,217.500000,219.000000,199.767288,1995824
2018-12-05,218.800003,218.800003,215.350006,216.649994,197.623642,1836318
2018-12-06,214.699997,215.550003,206.850006,208.149994,189.870117,1873533
2018-12-07,209.800003,213.500000,207.600006,212.449997,193.792511,1040049
2018-12-10,209.399994,209.949997,204.500000,204.899994,186.905548,1114367
2018-12-11,200.250000,215.699997,200.250000,213.100006,194.385422,4298081
2018-12-12,213.000000,218.600006,212.649994,215.949997,196.985123,3558108
2018-12-13,216.199997,220.649994,216.149994,218.699997,199.493622,2819659
2018-12-14,223.600006,224.850006,218.199997,219.449997,200.177750,5023903
2018-12-17,219.550003,221.149994,217.350006,218.750000,199.539230,1236838
2018-12-18,219.250000,220.949997,218.000000,219.649994,200.360199,1565567
2018-12-19,221.100006,230.649994,220.550003,227.250000,207.292755,6142902
2018-12-20,225.949997,229.500000,223.449997,225.100006,205.331589,2215666
2018-12-21,225.250000,226.199997,219.300003,220.699997,201.317978,1677202
2018-12-24,216.000000,219.600006,212.550003,213.250000,194.522247,2431010
2018-12-26,212.649994,222.000000,209.899994,221.100006,201.682861,3303641
2018-12-27,217.449997,222.800003,216.050003,216.850006,197.806091,1684054
2018-12-28,217.100006,222.800003,217.100006,220.949997,201.546036,2241527
2018-12-31,222.000000,225.850006,219.600006,225.100006,205.331589,2836456
2019-01-01,224.500000,229.000000,221.050003,222.899994,203.324768,1594627
2019-01-02,222.899994,223.800003,218.050003,218.949997,199.721664,1826162
2019-01-03,219.000000,220.899994,213.149994,213.850006,195.069550,1612955
2019-01-04,214.500000,216.949997,211.199997,216.550003,197.532455,2344100
2019-01-07,218.500000,220.250000,216.399994,218.000000,198.855103,1280088
2019-01-08,217.100006,219.649994,215.199997,218.699997,199.493622,1678459
2019-01-09,219.500000,219.500000,211.600006,212.850006,194.157379,2005058
2019-01-10,213.850006,215.399994,211.300003,213.149994,194.431015,2033769
2019-01-11,213.850006,214.149994,211.500000,212.850006,194.157379,1279076
2019-01-14,213.000000,215.300003,211.550003,214.850006,195.981735,1231366
2019-01-15,215.449997,217.500000,214.850006,216.750000,197.714874,1294415
2019-01-16,217.000000,220.000000,215.699997,216.850006,197.806091,975644
2019-01-17,218.000000,218.399994,214.199997,215.250000,196.346619,934332
2019-01-18,215.699997,216.000000,212.199997,212.649994,193.974930,787152
2019-01-21,213.000000,214.800003,211.199997,212.300003,193.655670,1028461
2019-01-22,212.199997,215.000000,211.399994,213.850006,195.069550,996452
2019-01-23,213.000000,215.550003,211.500000,212.399994,193.746887,979376
2019-01-24,213.800003,213.800003,208.750000,211.199997,192.652267,1682064
2019-01-25,211.899994,213.699997,201.250000,202.350006,184.579483,2945463
2019-01-28,201.000000,204.350006,197.899994,199.750000,182.207809,3278879
2019-01-29,198.699997,204.750000,198.300003,200.850006,183.211227,2643774
2019-01-30,201.850006,205.800003,198.500000,204.649994,186.677505,1461921
2019-01-31,205.699997,212.000000,204.449997,209.899994,191.466431,7669625
2019-02-01,210.800003,215.350006,209.600006,212.500000,193.838120,3350137
2019-02-04,212.000000,213.000000,207.800003,212.500000,193.838120,816759
2019-02-05,212.100006,215.300003,206.050003,209.250000,190.873520,1990920
2019-02-06,210.300003,215.550003,208.649994,214.500000,195.662476,2419386
2019-02-07,214.050003,218.600006,213.500000,214.949997,196.072937,1560735
2019-02-08,215.649994,217.399994,212.100006,213.250000,194.522247,1071280
2019-02-11,213.300003,213.699997,206.800003,207.600006,189.368423,1168695
2019-02-12,207.550003,209.000000,203.750000,207.449997,189.231598,1731437
2019-02-14,205.949997,207.550003,203.100006,204.399994,186.449448,1234816
2019-02-15,203.699997,205.949997,200.500000,204.800003,186.814331,1516899
2019-02-18,204.050003,204.800003,196.600006,198.000000,180.611511,4557434
2019-02-19,198.600006,202.800003,196.649994,199.600006,182.070999,12045263
2019-02-20,199.600006,207.800003,199.600006,206.800003,188.638687,3528149
2019-02-21,206.899994,210.500000,205.500000,209.600006,191.192795,2197983
2019-02-22,209.949997,211.449997,208.149994,210.949997,192.424225,1375220
2019-02-25,211.850006,212.449997,209.000000,210.100006,191.648895,1323218
2019-02-26,208.250000,213.000000,207.399994,212.350006,193.701294,1651331
2019-02-27,212.100006,219.300003,209.149994,213.949997,196.549164,2325569
2019-02-28,215.250000,216.399994,210.699997,212.050003,194.803680,5667560
2019-03-01,212.949997,219.300003,212.750000,217.449997,199.764496,1389426
2019-03-05,218.000000,223.350006,217.649994,222.000000,203.944443,2838170
2019-03-06,222.899994,226.399994,219.550003,220.250000,202.336761,4240764
2019-03-07,221.500000,224.899994,219.149994,221.199997,203.209488,6193867
2019-03-08,221.300003,227.100006,220.550003,226.149994,207.756912,2803088
2019-03-11,226.750000,234.699997,226.449997,233.300003,214.325394,4030315
2019-03-12,233.750000,237.100006,232.350006,233.149994,214.187592,6903177
2019-03-13,234.000000,235.600006,228.600006,229.800003,211.110062,3736991
2019-03-14,230.000000,232.949997,223.649994,224.149994,205.919571,2916976
2019-03-15,223.899994,229.500000,223.550003,225.350006,207.021988,3226639
2019-03-18,226.899994,229.550003,225.000000,226.449997,208.032516,1524697
2019-03-19,226.550003,231.350006,226.550003,229.850006,211.155991,1620753
2019-03-20,230.899994,230.949997,226.800003,227.449997,208.951187,1640049
2019-03-22,228.750000,233.399994,227.399994,229.850006,211.155991,2103761
2019-03-25,229.000000,232.199997,226.300003,229.350006,210.696655,2495275
2019-03-26,228.449997,232.199997,228.399994,231.399994,212.579910,2582780
2019-03-27,233.000000,238.250000,230.399994,232.250000,213.360794,4639012
2019-03-28,232.300003,234.899994,227.500000,231.850006,212.993332,5196003
2019-04-01,237.000000,244.000000,233.449997,234.550003,215.473724,5454846
2019-04-02,235.000000,236.500000,228.800003,229.949997,211.247864,3626882
2019-04-03,231.000000,235.899994,225.949997,226.750000,208.308121,4591977
2019-04-04,226.750000,229.350006,222.050003,222.600006,204.495636,11011371
2019-04-05,224.699997,227.899994,222.550003,224.000000,205.781769,8983871
2019-04-08,227.750000,228.899994,224.449997,225.600006,207.251663,3693810
2019-04-09,225.600006,227.949997,221.800003,227.149994,208.675568,2110961
2019-04-10,226.500000,227.649994,223.050003,223.899994,205.689896,1489964
2019-04-11,224.050003,228.800003,222.600006,227.199997,208.721512,1907836
2019-04-12,227.100006,230.899994,226.699997,229.149994,210.512909,2171386
2019-04-15,230.199997,230.350006,226.899994,227.449997,208.951187,2875556
2019-04-16,228.399994,233.000000,227.649994,232.000000,213.131134,4568324
2019-04-18,232.000000,235.250000,230.000000,233.399994,214.417267,2742711
2019-04-22,231.500000,232.100006,225.100006,226.100006,207.710983,1348195
2019-04-23,226.449997,228.850006,225.600006,226.800003,208.354050,965185
2019-04-24,223.000000,226.350006,216.050003,224.100006,205.873657,6235599
2019-04-25,222.350006,229.850006,219.500000,220.550003,202.612366,7167694
2019-04-26,223.000000,226.550003,221.750000,226.000000,207.619110,2114460
2019-04-30,227.000000,227.699997,217.600006,220.500000,202.566437,9288005
2019-05-02,219.500000,225.949997,218.050003,221.050003,203.071716,5897979
2019-05-03,221.500000,223.300003,220.149994,221.699997,203.668839,1515314
2019-05-06,220.250000,221.250000,218.050003,219.699997,201.831497,1376657
2019-05-07,221.250000,222.449997,217.500000,218.199997,200.453491,1610407
2019-05-08,218.250000,219.100006,212.399994,213.350006,195.997955,3350658
2019-05-09,212.500000,214.750000,210.550003,213.949997,196.549164,1599486
2019-05-10,213.949997,215.899994,213.100006,214.750000,197.284103,1105200
2019-05-13,214.100006,215.699997,208.949997,210.000000,192.920410,1616073
2019-05-14,209.899994,214.949997,208.050003,213.100006,195.768295,1809112
2019-05-15,213.149994,213.949997,208.750000,209.750000,192.690750,3417094
2019-05-16,208.600006,216.949997,208.199997,215.250000,197.743423,2642018
2019-05-17,214.449997,220.000000,213.199997,219.000000,201.188431,3107238
2019-05-20,224.000000,228.850006,220.000000,224.199997,205.965515,6025899
2019-05-21,225.100006,227.050003,219.149994,220.449997,202.520493,3868084
2019-05-22,220.500000,223.100006,218.699997,220.550003,202.612366,1891609
2019-05-23,224.350006,230.800003,221.600006,222.550003,204.449722,5029385
2019-05-24,223.199997,232.800003,222.550003,231.649994,212.809586,5347116
2019-05-27,233.000000,239.899994,231.149994,239.149994,219.699600,2276077
2019-05-28,238.000000,240.250000,235.699997,238.399994,219.010605,5089113
2019-05-29,238.199997,238.399994,233.149994,233.850006,214.830673,1736796
2019-05-30,233.899994,235.250000,232.100006,233.000000,214.049805,2792300
2019-05-31,234.949997,235.000000,228.000000,230.600006,211.845001,2038520
2019-06-03,232.899994,237.800003,229.399994,237.149994,217.862259,2560455
2019-06-04,235.250000,237.850006,226.300003,226.949997,208.491837,3043423
2019-06-06,228.750000,228.750000,220.000000,221.750000,203.714783,4193682
2019-06-07,222.500000,226.949997,220.899994,222.250000,204.174118,2565750
2019-06-10,222.449997,225.000000,221.750000,223.100006,204.954987,2438810
2019-06-11,224.000000,224.899994,221.550003,223.250000,205.092773,1805276
2019-06-12,219.550003,222.800003,219.550003,220.550003,202.612366,1890005
2019-06-13,220.949997,222.000000,216.149994,220.449997,202.520493,1941299
2019-06-14,220.000000,220.800003,213.250000,214.199997,196.778824,1998514
2019-06-17,215.399994,215.399994,204.800003,205.600006,188.878281,3979462
2019-06-18,205.699997,210.899994,205.699997,210.000000,192.920410,1935444
2019-06-19,211.250000,212.449997,205.300003,206.449997,189.659149,3145947
2019-06-20,207.199997,214.300003,204.800003,213.699997,196.319473,1857056
2019-06-21,213.699997,215.199997,211.899994,212.850006,195.538635,4181731
2019-06-24,213.100006,216.899994,212.500000,215.000000,197.513748,2639044
2019-06-25,214.350006,216.000000,211.300003,215.149994,197.651550,2274581
2019-06-26,215.000000,219.899994,214.500000,219.350006,201.509964,2806007
2019-06-27,218.500000,219.899994,216.600006,218.449997,200.683167,2614407
2019-06-28,219.500000,219.500000,212.050003,212.850006,195.538635,1995352
2019-07-01,214.449997,216.000000,211.500000,212.949997,195.630478,2294542
2019-07-02,213.800003,215.000000,213.350006,214.949997,197.467819,1735201
2019-07-03,215.000000,215.750000,213.100006,214.949997,197.467819,1379872
2019-07-04,215.399994,217.500000,214.500000,216.100006,198.524292,2031484
2019-07-05,217.300003,218.949997,209.399994,210.199997,193.104141,2278543
2019-07-08,209.850006,209.850006,203.800003,205.399994,188.694534,2756090
2019-07-09,205.750000,211.899994,203.750000,211.100006,193.930954,2289398
2019-07-10,211.800003,211.949997,207.899994,208.850006,191.863953,1424627
2019-07-11,209.649994,212.800003,209.550003,211.699997,194.482162,874940
2019-07-12,213.300003,216.250000,212.500000,214.199997,196.778824,2316539
2019-07-15,215.000000,219.899994,211.199997,219.600006,201.739639,2672310
2019-07-16,219.750000,220.750000,216.550003,219.899994,202.015228,3230318
2019-07-17,220.000000,221.699997,216.800003,219.250000,201.418091,2325693
2019-07-18,219.000000,221.199997,215.100006,216.949997,199.305145,3614814
2019-07-19,222.000000,223.800003,212.050003,214.000000,196.595093,7523729
2019-07-22,213.500000,216.699997,210.550003,215.800003,198.248688,2095341
2019-07-23,216.199997,219.149994,215.149994,217.649994,199.948227,3846881
2019-07-24,217.500000,218.949997,213.449997,215.699997,198.156830,1690968
2019-07-25,216.100006,220.000000,211.000000,214.050003,196.641022,4148175
2019-07-26,215.300003,215.600006,209.100006,213.449997,196.089828,4479103
2019-07-29,213.500000,213.899994,204.100006,205.149994,188.464874,3642296
2019-07-30,205.899994,208.000000,201.100006,202.100006,185.662933,2875238
2019-07-31,201.600006,202.949997,197.800003,201.899994,185.479187,4384931
2019-08-01,201.699997,201.949997,194.100006,196.800003,180.793991,4009344
2019-08-02,194.699997,202.149994,194.250000,199.500000,183.274399,3109814
2019-08-05,197.600006,199.500000,194.850006,197.250000,181.207397,2295191
2019-08-06,195.300003,203.300003,195.300003,201.850006,185.433273,4770543
2019-08-07,202.300003,206.250000,201.449997,204.899994,188.235199,6120163
2019-08-08,204.899994,211.449997,203.850006,206.300003,189.521347,5105516
2019-08-09,208.000000,214.899994,208.000000,212.949997,195.630478,5559737
2019-08-13,212.949997,213.750000,207.199997,208.399994,191.450546,5125593
2019-08-14,208.449997,215.199997,208.449997,214.000000,196.595093,3676384
2019-08-16,213.899994,214.949997,209.649994,213.899994,196.503204,2152191
2019-08-19,214.399994,216.600006,211.300003,212.000000,194.757751,1881382
2019-08-20,212.100006,212.500000,205.149994,205.850006,189.107956,1823430
2019-08-21,206.000000,206.750000,200.500000,201.100006,184.744263,2235406
2019-08-22,200.800003,200.899994,196.500000,197.550003,181.483002,2970844
2019-08-23,196.600006,199.699997,196.050003,197.300003,181.253311,5629349
2019-08-26,202.399994,203.350006,194.600006,202.649994,186.168198,3332737
2019-08-27,203.500000,207.699997,202.850006,205.100006,188.418930,2434000
2019-08-28,205.000000,207.500000,202.750000,205.000000,188.327072,1674581
2019-08-29,203.550003,205.149994,199.399994,200.050003,183.779678,3138802
2019-08-30,201.000000,202.949997,199.149994,202.350006,185.892609,3324682
2019-09-03,200.000000,200.649994,192.300003,193.350006,177.624603,5785632
2019-09-04,193.000000,193.000000,188.449997,190.899994,175.373825,5847593
2019-09-05,192.550003,193.800003,190.399994,193.199997,177.486786,2928347
2019-09-06,193.600006,196.699997,193.300003,194.699997,178.864777,1565369
2019-09-09,195.000000,197.800003,193.649994,195.500000,179.599716,1534947
2019-09-11,195.750000,198.350006,195.750000,197.350006,181.299271,1746891
2019-09-12,197.500000,200.199997,195.100006,195.750000,179.829376,2256605
2019-09-13,196.000000,202.149994,193.899994,201.000000,184.652405,2245097
2019-09-16,199.500000,203.899994,197.350006,201.449997,185.065781,2090311
2019-09-17,200.850006,201.199997,193.500000,194.350006,178.543259,2829653
2019-09-18,195.000000,196.699997,194.100006,195.800003,179.875320,2266964
2019-09-19,195.500000,196.500000,190.250000,191.800003,176.200653,2032982
2019-09-20,192.199997,217.350006,191.250000,215.199997,197.697495,8240226
2019-09-23,216.199997,225.000000,216.199997,220.550003,202.612366,5258243
2019-09-24,219.449997,219.449997,212.699997,215.750000,198.202759,2701974
2019-09-25,214.949997,215.699997,207.300003,210.100006,193.012283,3960724
2019-09-26,210.350006,213.800003,207.600006,210.500000,193.379745,3991305
2019-09-27,210.100006,210.600006,205.850006,207.050003,190.210327,1996223
2019-09-30,207.000000,207.000000,202.500000,203.949997,187.362473,2199055
2019-10-01,204.399994,205.649994,193.699997,199.850006,183.595932,3940452
2019-10-03,198.399994,201.250000,193.750000,196.350006,180.380585,2884359
2019-10-04,197.500000,198.199997,188.850006,189.649994,174.225510,2548653
2019-10-07,190.699997,190.750000,185.250000,185.949997,170.826431,2614126
2019-10-09,185.500000,193.350006,184.100006,192.350006,176.705917,3360027
2019-10-10,191.300003,191.699997,186.850006,188.000000,172.709702,1878899
2019-10-11,189.149994,190.750000,186.850006,189.199997,173.812119,2290001
2019-10-14,189.850006,195.300003,188.750000,194.050003,178.267654,2856315
2019-10-15,194.899994,198.500000,194.000000,196.949997,180.931778,2661814
2019-10-16,199.199997,203.100006,198.699997,202.699997,186.214127,3790120
2019-10-17,203.000000,208.199997,202.050003,206.899994,190.072540,3304474
2019-10-18,208.050003,209.800003,206.199997,207.649994,190.761536,3446793
2019-10-22,205.000000,205.399994,192.500000,195.899994,179.967178,9355044
2019-10-23,196.000000,197.800003,193.100006,196.800003,180.793991,2890392
2019-10-24,198.000000,199.449997,194.500000,197.649994,181.574860,3930744
2019-10-25,198.199997,199.100006,195.300003,197.449997,181.391113,2875494
2019-10-27,null,null,null,null,null,null
2019-10-29,197.899994,200.000000,196.899994,199.199997,182.998795,2409517
2019-10-30,199.800003,203.699997,199.649994,200.600006,184.284943,2471767
2019-10-31,202.000000,203.000000,199.199997,202.300003,185.846664,2177954
2019-11-01,203.000000,204.000000,199.800003,201.600006,185.203598,2770430
2019-11-04,203.000000,206.699997,202.149994,203.350006,186.811279,4243318
2019-11-05,203.850006,204.350006,200.500000,201.550003,185.157669,2190913
2019-11-06,201.949997,203.750000,199.899994,202.250000,185.800735,1636076
2019-11-07,203.500000,205.000000,201.750000,203.199997,186.673462,2560585
2019-11-08,203.199997,204.899994,200.000000,202.250000,185.800735,2181870
2019-11-11,200.000000,201.949997,198.750000,200.149994,183.871521,1436622
2019-11-13,200.149994,202.199997,194.550003,195.250000,179.370056,2726347
2019-11-14,195.100006,201.000000,193.000000,200.550003,184.238998,4639427
2019-11-15,200.300003,202.250000,199.000000,201.000000,184.652405,2190854
2019-11-18,202.000000,204.149994,200.300003,201.199997,184.836121,1975524
2019-11-19,201.449997,202.449997,198.699997,201.399994,185.019852,2382060
2019-11-20,201.649994,203.000000,201.000000,201.600006,185.203598,1906946
2019-11-21,201.600006,202.199997,200.300003,201.050003,184.698334,1272618
2019-11-22,200.699997,202.199997,198.100006,200.800003,184.468658,4861070
2019-11-25,201.000000,201.149994,198.000000,200.699997,184.376801,1484115
2019-11-26,200.949997,203.000000,198.100006,200.300003,184.009338,3628754
2019-11-27,200.699997,205.199997,200.050003,203.699997,187.132797,2692917
2019-11-28,204.149994,206.250000,203.300003,204.949997,188.281128,3042069
2019-11-29,206.000000,208.199997,203.899994,204.649994,188.005524,2788327
2019-12-02,205.500000,211.000000,204.649994,209.850006,192.782623,3517119
2019-12-03,210.449997,210.850006,201.449997,202.050003,185.616989,3310100
2019-12-04,201.149994,206.000000,200.800003,205.449997,188.740463,4612402
2019-12-05,204.699997,206.399994,200.899994,201.199997,184.836121,2482546
2019-12-06,202.149994,203.000000,199.350006,200.899994,184.560516,1407240
2019-12-09,200.899994,201.850006,198.399994,199.699997,183.458115,1881525
2019-12-10,199.899994,200.350006,195.300003,195.850006,179.921265,1652751
2019-12-11,196.500000,197.250000,190.199997,191.500000,175.925049,4141191
2019-12-12,192.500000,194.350006,191.050003,193.250000,177.532700,1583815
2019-12-13,194.199997,199.350006,193.649994,197.899994,181.804520,2466144
2019-12-16,197.500000,199.000000,193.800003,194.449997,178.635117,3104923
2019-12-17,195.250000,199.199997,194.199997,198.550003,182.401657,1508604
2019-12-18,198.600006,199.800003,194.199997,196.550003,180.564331,2341481
2019-12-19,196.500000,198.250000,195.649994,197.000000,180.977722,931812
2019-12-20,195.750000,197.000000,193.100006,194.449997,178.635117,5153265
2019-12-23,194.000000,198.550003,193.899994,197.750000,181.666718,2275861
2019-12-24,198.000000,198.649994,195.250000,196.550003,180.564331,938136
2019-12-26,196.600006,197.449997,193.600006,194.100006,178.313583,1119466
2019-12-27,195.000000,195.850006,194.149994,194.899994,179.048508,2876977
2019-12-30,194.699997,197.399994,193.500000,195.649994,179.737503,2510251
2019-12-31,195.699997,198.250000,194.649994,196.250000,180.288727,1972433
2020-01-01,197.199997,197.750000,195.800003,197.000000,180.977722,1459556
2020-01-02,197.350006,206.399994,197.199997,205.350006,188.648605,8633553
2020-01-03,204.949997,205.800003,202.250000,203.399994,186.857193,2007973
2020-01-06,202.850006,202.850006,196.350006,196.899994,180.885849,2119702
2020-01-07,198.100006,202.550003,196.699997,199.000000,182.815063,3557312
2020-01-08,196.000000,204.600006,195.649994,201.649994,185.249527,4943334
2020-01-09,203.899994,209.300003,203.850006,207.949997,191.037140,5537880
2020-01-10,208.550003,214.000000,206.800003,211.750000,194.528076,5362463
2020-01-13,212.600006,214.800003,210.649994,211.500000,194.298416,2628821
2020-01-14,212.199997,212.449997,208.800003,209.300003,192.277359,3725008
2020-01-15,209.000000,212.899994,206.649994,212.050003,194.803680,3359831
2020-01-16,213.500000,214.399994,209.100006,209.750000,192.690750,3126006
2020-01-17,209.649994,212.399994,208.600006,210.399994,193.287872,1968147
2020-01-20,211.399994,211.750000,206.649994,207.050003,190.210327,1743715
2020-01-21,206.000000,209.899994,205.699997,207.600006,190.715607,3142796
2020-01-22,208.899994,212.199997,208.300003,210.350006,193.241943,3780055
2020-01-23,210.000000,214.949997,209.449997,213.649994,196.273560,4656562
2020-01-24,214.100006,216.899994,212.600006,215.949997,198.386490,3540793
2020-01-27,214.600006,218.899994,214.300003,215.550003,198.019028,2903622
2020-01-28,215.800003,220.250000,214.050003,216.149994,198.570221,5093967
2020-01-29,216.750000,218.250000,213.250000,214.050003,196.641022,3410299
2020-01-30,214.149994,214.199997,208.699997,209.899994,192.828537,2971434
2020-01-31,210.550003,211.750000,203.500000,204.500000,187.867752,2906515
2020-02-03,196.050003,202.449997,196.050003,200.750000,184.422729,4031740
2020-02-04,202.800003,210.000000,202.449997,206.800003,189.980682,3761981
2020-02-05,206.899994,208.750000,205.199997,206.399994,189.613190,4000586
2020-02-06,207.250000,209.250000,204.550003,207.500000,190.623734,3569538
2020-02-07,207.600006,212.000000,207.149994,209.800003,192.736679,1957283
2020-02-10,209.800003,210.800003,206.149994,207.100006,190.256287,1734578
2020-02-11,208.100006,213.449997,208.000000,212.000000,194.757751,4444457
2020-02-12,212.000000,214.000000,210.250000,211.399994,194.206543,3036372
2020-02-13,210.600006,211.449997,207.899994,208.550003,191.588348,1177002
2020-02-14,208.399994,212.250000,205.000000,205.649994,188.924194,3183445
2020-02-17,205.350006,206.350006,202.300003,203.800003,187.224670,1397181
2020-02-18,203.250000,203.600006,197.750000,200.850006,184.514618,4007197
2020-02-19,202.250000,206.399994,201.699997,205.800003,189.062012,1630613
2020-02-20,204.949997,210.250000,200.100006,205.399994,188.694534,3826080
2020-02-24,206.850006,212.699997,202.000000,209.899994,192.828537,7946307
2020-02-25,211.000000,214.000000,209.300003,211.600006,194.390289,6147428
2020-02-26,211.899994,216.050003,210.050003,213.600006,196.227615,6034979
